id,timestamp,type,key,key_hash,value
21629,1785286671,user_request,316,3fe94a00-2317-b5f9-259f-82690aeea4cd,
21630,1785286671,cache_miss,livewire-checksum-failures:181.224.85.226,4b2e980b-3926-747a-2c24-7e9dcbdc63e1,
21631,1785286684,user_request,316,3fe94a00-2317-b5f9-259f-82690aeea4cd,
21632,1785286684,cache_miss,livewire-checksum-failures:181.224.85.226,4b2e980b-3926-747a-2c24-7e9dcbdc63e1,
21633,1785286686,user_request,316,3fe94a00-2317-b5f9-259f-82690aeea4cd,
21634,1785286686,cache_miss,livewire-checksum-failures:181.224.85.226,4b2e980b-3926-747a-2c24-7e9dcbdc63e1,
21635,1785286700,user_request,316,3fe94a00-2317-b5f9-259f-82690aeea4cd,
21636,1785286700,cache_miss,livewire-checksum-failures:181.224.85.226,4b2e980b-3926-747a-2c24-7e9dcbdc63e1,
21637,1785286702,user_request,316,3fe94a00-2317-b5f9-259f-82690aeea4cd,
21638,1785286702,cache_miss,livewire-checksum-failures:181.224.85.226,4b2e980b-3926-747a-2c24-7e9dcbdc63e1,
21639,1785286713,user_request,316,3fe94a00-2317-b5f9-259f-82690aeea4cd,
21640,1785286713,cache_miss,livewire-checksum-failures:181.224.85.226,4b2e980b-3926-747a-2c24-7e9dcbdc63e1,
21641,1785286715,user_request,316,3fe94a00-2317-b5f9-259f-82690aeea4cd,
21642,1785286715,cache_miss,livewire-checksum-failures:181.224.85.226,4b2e980b-3926-747a-2c24-7e9dcbdc63e1,
21643,1785286728,user_request,316,3fe94a00-2317-b5f9-259f-82690aeea4cd,
21644,1785286728,cache_miss,livewire-checksum-failures:181.224.85.226,4b2e980b-3926-747a-2c24-7e9dcbdc63e1,
21645,1785286730,user_request,316,3fe94a00-2317-b5f9-259f-82690aeea4cd,
21646,1785286730,cache_miss,livewire-checksum-failures:181.224.85.226,4b2e980b-3926-747a-2c24-7e9dcbdc63e1,
21647,1785286746,user_request,316,3fe94a00-2317-b5f9-259f-82690aeea4cd,
21648,1785286746,cache_miss,livewire-checksum-failures:181.224.85.226,4b2e980b-3926-747a-2c24-7e9dcbdc63e1,
21443,1785160810,slow_request,"[""POST"",""\/login"",""via \/livewire-f1a1ed89\/update""]",c4490e7b-f35b-16c1-17f7-a7b77f0a1cae,11045
21444,1785160810,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21445,1785160811,slow_query,"[""select * from \""users\"" where \""email\"" = ? limit 1"",""app\/Filament\/Pages\/Auth\/Login.php:55""]",bf068f91-b7cc-c696-8fd0-e0002dfcc503,4703
21446,1785160822,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21447,1785160830,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21448,1785160861,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21449,1785160862,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21450,1785160862,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21451,1785160863,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21452,1785160863,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21453,1785160864,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21454,1785160864,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21455,1785160876,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21456,1785160876,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21457,1785160947,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21458,1785160947,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21459,1785160952,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21460,1785160952,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21461,1785160996,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21462,1785160996,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21463,1785161000,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21464,1785161000,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21465,1785161000,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21466,1785161000,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21467,1785161002,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21468,1785161002,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21469,1785161005,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21470,1785161005,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21471,1785161009,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21472,1785161009,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21473,1785161013,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21474,1785161013,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21475,1785161020,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21476,1785161020,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21477,1785161032,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21478,1785161032,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21479,1785161033,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21480,1785161034,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
21481,1785161034,cache_miss,livewire-checksum-failures:45.169.9.104,04045a4c-6000-42db-38ca-f291a246ddc9,
21482,1785161035,user_request,318,432aca3a-1e34-5e33-9f35-a30c8f65edce,
